run_id,universe_size,bond_id,rating_bucket,epsilon,n_dealers,br_slope,sinkhorn_wasserstein_tau_shift,dlambda_informed_ddelta,h_tail_mean,h_tail_std,tau_tail_mean,q_tail_mean,hit_cap,stability_label,adversarial_regime,br_slope_z,sinkhorn_wasserstein_tau_shift_z,dlambda_informed_ddelta_z,h_tail_mean_z,h_tail_std_z,tau_tail_mean_z,q_tail_mean_z,stability_code,data_is_synthetic,primary_source
894,20,14,HY,0.85,1,0.0655057628173856,0.0756111111111111,-0.2328267267296276,4.481435972496047,0.5625129177661065,0.7973888888888889,0.0515019709277641,False,stable,crisis,0.52021,1.93848,-0.05353,0.92135,1.90883,0.91761,2.10036,0,True,simulator_v1
895,20,15,IG,0.85,1,-0.0577934251796417,0.0154523809523809,-0.598098298213377,5.674261136789949,0.1423987089738419,0.9640000000000002,0.0170907500447043,True,collapsed_saturated,crisis,-0.40723,-0.59264,-2.24396,1.54839,-0.75375,1.48554,0.72215,2,True,simulator_v1
896,20,16,IG,0.85,1,-0.0677205720698396,0.0219221981721981,-0.6076269916973216,5.540653747458964,0.1869580696660077,0.946361111111111,0.0277529756713556,True,collapsed_saturated,crisis,-0.4819,-0.32043,-2.3011,1.47816,-0.47134,1.42541,1.14918,2,True,simulator_v1
897,20,17,IG,0.85,1,0.0201797679955759,0.0264948646125116,-0.7176306828605655,5.81563688369759,0.0944331781673611,0.9849841269841272,-0.0073551311996997,True,collapsed_saturated,crisis,0.17928,-0.12804,-2.96076,1.62271,-1.05774,1.55707,-0.25694,2,True,simulator_v1
898,20,18,IG,0.85,1,-0.0323922280683928,0.0396203703703703,-0.3414928579384932,4.789938165526763,0.3582576987069415,0.8387777777777777,0.0089220960529277,False,stable,crisis,-0.21616,0.42421,-0.70517,1.08353,0.61431,1.05869,0.39498,0,True,simulator_v1
899,20,19,IG,0.85,1,0.046864871627244,0.026843314093314,-0.495482492255472,5.328998570796959,0.3593325688629066,0.9139365079365078,5.72549508254185e-05,True,collapsed_saturated,crisis,0.38,-0.11338,-1.6286,1.3669,0.62113,1.31489,0.03993,2,True,simulator_v1
900,20,0,HY,0.85,2,-0.0236575584344671,0.0351626984126984,-0.1552295438527214,3.81883286122413,0.4249330151747562,0.6926031746031747,-0.0124607230496649,False,stable,crisis,-0.15046,0.23665,0.4118,0.57304,1.03689,0.56042,-0.46143,0,True,simulator_v1
901,20,1,IG,0.85,2,-0.0644218388319295,0.0218664940723764,-0.6037157536334905,5.512230847367524,0.1185919305985766,0.9387273374773376,-0.0085089286949547,True,collapsed_saturated,crisis,-0.45708,-0.32277,-2.27765,1.46322,-0.90463,1.39939,-0.30315,2,True,simulator_v1
902,20,2,HY,0.85,2,0.0459620792726826,0.0158386243386243,-0.2308075768303805,4.540791285206436,0.4570935005462571,0.8037142857142857,0.0132571275508733,False,stable,crisis,0.37321,-0.57639,-0.04142,0.95255,1.24071,0.93917,0.56861,0,True,simulator_v1
903,20,3,IG,0.85,2,0.0351319084475311,0.0245262515262515,-0.423272290790447,5.383082274023715,0.238102227248717,0.921824074074074,-0.0144512810645454,True,collapsed_saturated,crisis,0.29174,-0.21087,-1.19558,1.39533,-0.1472,1.34177,-0.54115,2,True,simulator_v1
904,20,4,IG,0.85,2,-0.0597389170945101,0.0296195520166108,-0.5369091277769584,5.508802019370622,0.1192878858052502,0.9393122525622526,-0.0081819993414724,True,collapsed_saturated,crisis,-0.42186,0.00343,-1.87703,1.46142,-0.90022,1.40139,-0.29006,2,True,simulator_v1
905,20,5,IG,0.85,2,-0.0819388609693282,0.0123027019277019,-0.53811933438668,5.296959011269548,0.1578472291369415,0.912532708032708,0.0091359241038251,True,collapsed_saturated,crisis,-0.58884,-0.72516,-1.88428,1.35005,-0.65584,1.3101,0.40355,2,True,simulator_v1
906,20,6,IG,0.85,2,-0.0034281693923218,0.0295801245855593,-0.7196582586110097,5.472707535716823,0.1142797120729079,0.9374018851518852,-0.0332641382166748,True,collapsed_saturated,crisis,0.0017,0.00177,-2.97292,1.44244,-0.93196,1.39487,-1.29463,2,True,simulator_v1
907,20,7,IG,0.85,2,0.0087490072275089,0.0602587875087875,-0.6118546319907583,5.558272451228285,0.1173311430435523,0.9523882876382876,-0.0024483385341477,True,collapsed_saturated,crisis,0.0933,1.29255,-2.32645,1.48742,-0.91262,1.44596,-0.06042,2,True,simulator_v1
908,20,8,IG,0.85,2,0.0488557273837713,0.0339618645296563,-0.745008416497754,5.518154860238701,0.1227753066598533,0.9429152884152884,-0.0129570972678335,True,collapsed_saturated,crisis,0.39497,0.18613,-3.12494,1.46633,-0.87811,1.41367,-0.48131,2,True,simulator_v1
909,20,9,HY,0.85,2,-0.0370685849288938,0.0050079365079365,-0.1697585899391812,3.892262070327529,0.4226873901602925,0.7070714285714286,-0.0159481067334218,False,stable,crisis,-0.25134,-1.03208,0.32467,0.61164,1.02265,0.60974,-0.6011,0,True,simulator_v1
910,20,10,HY,0.85,2,0.0100293775326823,0.0202037037037037,-0.3093225007875697,5.218283491901569,0.2701250346972118,0.9007460317460316,-0.0007811121318973,True,collapsed_saturated,crisis,0.10293,-0.39273,-0.51225,1.3087,0.05575,1.26992,0.00636,2,True,simulator_v1
911,20,11,IG,0.85,2,0.0795018707568436,0.0179831649831649,-0.2777968753191923,4.944614737810901,0.4658050307956485,0.8597433862433862,-0.02524415279492,False,stable,crisis,0.62549,-0.48616,-0.3232,1.16484,1.29592,1.13016,-0.97342,0,True,simulator_v1
912,20,12,HY,0.85,2,-0.0819265750259393,0.0200847763347763,-0.2671289352698848,4.919865602000349,0.2632942702203744,0.8562222222222222,0.0145801333192759,False,stable,crisis,-0.58875,-0.39774,-0.25923,1.15183,0.01246,1.11815,0.62159,0,True,simulator_v1
913,20,13,HY,0.85,2,0.0388882045387332,0.0164047619047619,-0.165857667659997,4.041192839576741,0.5138440115883786,0.7181666666666666,0.0181087351483401,False,stable,crisis,0.32,-0.55257,0.34807,0.68993,1.60038,0.64756,0.76292,0,True,simulator_v1
914,20,14,HY,0.85,2,-0.0709792951393099,0.0280595238095238,-0.1993430498425179,4.377359837850753,0.3391678666158467,0.7739642857142858,0.0213510378144148,False,stable,crisis,-0.50641,-0.06221,0.14726,0.86664,0.49333,0.83776,0.89278,0,True,simulator_v1
915,20,15,IG,0.85,2,-0.0982404499379645,0.0364741369741369,-0.545536211915002,5.570354047016369,0.1089431863877765,0.9463171458171458,0.0041638659888261,True,collapsed_saturated,crisis,-0.71146,0.29183,-1.92876,1.49377,-0.96578,1.42526,0.20441,2,True,simulator_v1
916,20,16,IG,0.85,2,-0.0200646444443246,0.0279413318163318,-0.5448544407436339,5.560559053069963,0.1041265140541106,0.9493690938690938,-0.0260653941757766,True,collapsed_saturated,crisis,-0.12344,-0.06718,-1.92467,1.48862,-0.99631,1.43567,-1.00631,2,True,simulator_v1
917,20,17,IG,0.85,2,0.0219396685282312,0.0474724112067967,-0.6652154023707052,5.553531303964562,0.1262260875847954,0.950272015022015,0.0144569580482543,True,collapsed_saturated,crisis,0.19251,0.75457,-2.64644,1.48493,-0.85624,1.43875,0.61666,2,True,simulator_v1
918,20,18,IG,0.85,2,0.0148091208631605,0.0254219576719576,-0.2876473281088635,5.258789475651061,0.2839755165531432,0.898861111111111,-0.0088973588271278,True,collapsed_saturated,crisis,0.13888,-0.17318,-0.38227,1.32999,0.14353,1.2635,-0.31871,2,True,simulator_v1
919,20,19,IG,0.85,2,0.023221165060646,0.0214439958189958,-0.4410017552511522,5.37565903750655,0.2074213039376342,0.9215787638287638,0.0005657118507858,True,collapsed_saturated,crisis,0.20215,-0.34055,-1.3019,1.39143,-0.34165,1.34094,0.0603,2,True,simulator_v1
920,20,0,HY,0.85,5,0.0305821079176215,0.0163888888888888,-0.1150057887800915,3.488625291383112,0.4527310527247331,0.6473571428571429,-0.0077229055589088,False,stable,crisis,0.25752,-0.55324,0.65301,0.39946,1.21306,0.40619,-0.27167,0,True,simulator_v1
921,20,1,IG,0.85,5,0.0556355481282019,0.0155028511220461,-0.5061948334244561,4.488211890798923,0.2013629298724564,0.7903590900843224,4.10535758482089e-05,False,stable,crisis,0.44597,-0.59052,-1.69284,0.92492,-0.38005,0.89364,0.03929,0,True,simulator_v1
922,20,2,HY,0.85,5,0.0110183795800336,0.0866081603581603,-0.1761308444886962,4.167449450962637,0.3745151545441283,0.7565304232804232,-0.0119183496824564,False,stable,crisis,0.11037,2.40117,0.28646,0.7563,0.71735,0.77833,-0.4397,0,True,simulator_v1
923,20,3,IG,0.85,5,2.029770145644839e-05,0.0725484032364837,-0.344053414106807,4.564624273072251,0.2133637488048787,0.8115909923409923,4.673918794129224e-05,False,stable,crisis,0.02764,1.80962,-0.72052,0.96508,-0.30399,0.96602,0.03951,0,True,simulator_v1
924,20,4,IG,0.85,5,-0.0740787970066918,0.0283754887364222,-0.4500563165545565,4.495859389175132,0.1573815583658085,0.7895615362306538,-0.0074436946025323,False,stable,crisis,-0.52972,-0.04891,-1.35619,0.92894,-0.65879,0.89092,-0.26049,0,True,simulator_v1
925,20,5,IG,0.85,5,-0.0903673795221915,0.0318307044262926,-0.4379071668991373,4.5593415532363615,0.1343525293344227,0.8033449513449513,0.0087968766930409,False,stable,crisis,-0.65224,0.09646,-1.28334,0.96231,-0.80474,0.93791,0.38997,0,True,simulator_v1
926,20,6,IG,0.85,5,-0.015838075929085,0.0373368754270238,-0.6047721812695287,4.41182545137766,0.1378411110059969,0.7831379997482165,0.0214551170196456,False,stable,crisis,-0.09164,0.32813,-2.28398,0.88476,-0.78263,0.86903,0.89695,0,True,simulator_v1
927,20,7,IG,0.85,5,0.081850856405516,0.0448289619307421,-0.5180858231986604,4.395569513827589,0.2254186416008066,0.7862912762045888,-0.0025224750452348,False,stable,crisis,0.64316,0.64335,-1.76415,0.87622,-0.22759,0.87978,-0.06339,0,True,simulator_v1
928,20,8,IG,0.85,5,0.0251444447098266,0.0524453662470252,-0.6266502210598869,4.465603746341414,0.158871102775205,0.7955809343741265,-0.0098123848066945,False,stable,crisis,0.21662,0.96381,-2.41518,0.91303,-0.64935,0.91144,-0.35536,0,True,simulator_v1
929,20,9,HY,0.85,5,-0.0347192183876786,0.0290833333333333,-0.1284961207198473,3.4078840831325787,0.3388785612149497,0.6363809523809523,0.0280112158398101,False,stable,crisis,-0.23367,-0.01913,0.57211,0.35701,0.49149,0.36877,1.15953,0,True,simulator_v1
930,20,10,HY,0.85,5,0.0451287778148898,0.015790404040404,-0.2517030369477069,4.409784295735207,0.3373947827717996,0.7723184223184222,0.0511239138735988,False,stable,crisis,0.36694,-0.57842,-0.16672,0.88369,0.48209,0.83215,2.08522,0,True,simulator_v1
931,20,11,IG,0.85,5,-0.0863063190718493,0.0427805435305435,-0.2169065324164157,4.337034816915764,0.2556757577428888,0.7775780423280423,-0.0183213606653854,False,stable,crisis,-0.6217,0.55717,0.04194,0.84544,-0.03582,0.85008,-0.69615,0,True,simulator_v1
932,20,12,HY,0.85,5,-0.0447619741792376,0.0202910052910052,-0.2147594221061079,4.158811511636063,0.2579460145562139,0.7410555555555556,-0.0090089377644176,False,stable,crisis,-0.30921,-0.38906,0.05482,0.75176,-0.02144,0.72558,-0.32318,0,True,simulator_v1
933,20,13,HY,0.85,5,-0.0337591778994037,0.0473928571428571,-0.125051793529001,3.709277526257732,0.3642020810388071,0.6771626984126984,0.0425487866328823,False,stable,crisis,-0.22644,0.75123,0.59277,0.51545,0.65199,0.50779,1.74177,0,True,simulator_v1
934,20,14,HY,0.85,5,0.0483726950817593,0.0414894179894179,-0.1544659633192687,3.888154756170676,0.4063102543420854,0.7138888888888889,0.055609216404286,False,stable,crisis,0.39134,0.50284,0.41638,0.60948,0.91886,0.63298,2.26486,0,True,simulator_v1
935,20,15,IG,0.85,5,-0.0494069763309566,0.0306446755428953,-0.462992713676971,4.413023301872292,0.1401720965117296,0.7826057067287717,-0.0361575239401755,False,stable,crisis,-0.34414,0.04656,-1.43377,0.88539,-0.76786,0.86721,-1.41051,0,True,simulator_v1
936,20,16,IG,0.85,5,0.0464820774686423,0.0146622340507789,-0.462806623936963,4.312281614078595,0.1798107145334021,0.7728979617876676,-0.029240504504062,False,stable,crisis,0.37712,-0.62588,-1.43265,0.83243,-0.51664,0.83412,-1.13348,0,True,simulator_v1
937,20,17,IG,0.85,5,-0.1592112418180942,0.0253294044451333,-0.5581001791967208,4.529120477946234,0.1064883962194776,0.7996371789974731,0.0125917418345128,False,stable,crisis,-1.17008,-0.17707,-2.0041,0.94642,-0.98134,0.92527,0.54196,0,True,simulator_v1
938,20,18,IG,0.85,5,0.0352516532830875,0.0237182539682539,-0.2389573229877231,4.120080121407974,0.3435864330768849,0.7514814814814815,0.0091011840792143,False,stable,crisis,0.29264,-0.24486,-0.09029,0.7314,0.52133,0.76112,0.40216,0,True,simulator_v1
939,20,19,IG,0.85,5,0.025867639687588,0.0400810752428399,-0.3680361046417646,4.381055342334923,0.2170097817692285,0.7778981203981203,0.0077179612528313,False,stable,crisis,0.22206,0.44359,-0.86434,0.86859,-0.28088,0.85117,0.34676,0,True,simulator_v1
940,20,0,HY,0.85,10,-0.1419361078205659,0.0638359788359788,-0.088918182788018,3.087217110929377,0.2752786514057604,0.5948637566137567,0.0055306224627257,False,stable,crisis,-1.04014,1.44306,0.80945,0.18845,0.08841,0.22725,0.25915,0,True,simulator_v1
941,20,1,IG,0.85,10,0.0528830142002227,0.0191691307195917,-0.407378984445285,3.5811815943544496,0.2153669834447425,0.6577655200693127,-0.0021519767263736,False,stable,crisis,0.42527,-0.43626,-1.10027,0.44811,-0.29129,0.44167,-0.04855,0,True,simulator_v1
942,20,2,HY,0.85,10,-0.0859830450673192,0.0525277777777777,-0.1385151409419905,3.35475536050246,0.2463374213640266,0.6292182539682539,0.0470613977437588,False,stable,crisis,-0.61926,0.96727,0.51203,0.32908,-0.09501,0.34435,1.92251,0,True,simulator_v1
943,20,3,IG,0.85,10,0.0980124234479125,0.0342768951178393,-0.2755501080459174,3.712821841481505,0.3208601763016426,0.6782845807156953,0.0111151001860006,False,stable,crisis,0.76472,0.19938,-0.30973,0.51731,0.3773,0.51161,0.48282,0,True,simulator_v1
944,20,4,IG,0.85,10,-0.0038089371150551,0.0301444272388544,-0.3623939201555273,3.670864814030143,0.1540491020242773,0.6730512186615127,0.0052295705292407,False,stable,crisis,-0.00116,0.02551,-0.83051,0.49526,-0.67991,0.49377,0.24709,0,True,simulator_v1
945,20,5,IG,0.85,10,0.0738037419015187,0.0215015083628625,-0.3589511409212971,3.375488593286621,0.2403089223987021,0.6370408103217532,-0.0105403929718772,False,stable,crisis,0.58263,-0.33813,-0.80986,0.33998,-0.13322,0.37102,-0.38451,0,True,simulator_v1
946,20,6,IG,0.85,10,0.049046703290168,0.0085321334565869,-0.4904150762490359,3.3715757160046858,0.1755846197493518,0.6355459941604139,-0.0054555698778613,False,stable,crisis,0.39641,-0.8838,-1.59821,0.33793,-0.54342,0.36592,-0.18086,0,True,simulator_v1
947,20,7,IG,0.85,10,-0.0743010137699238,0.0141336266942203,-0.4148905634777939,3.553900108603916,0.1155856013107274,0.6642719677021602,-0.0157636169832694,False,stable,crisis,-0.53139,-0.64813,-1.14531,0.43377,-0.92368,0.46384,-0.59371,0,True,simulator_v1
948,20,8,IG,0.85,10,-0.0452611267267013,0.0139576546732657,-0.5040006904307205,3.607064978639261,0.1297869824978613,0.6692432964321341,-0.0275521391478875,False,stable,crisis,-0.31296,-0.65553,-1.67968,0.46172,-0.83368,0.48079,-1.06586,0,True,simulator_v1
949,20,9,HY,0.85,10,-0.034719475007404,0.017547619047619,-0.0977288096438437,3.265110034018074,0.3291235036629117,0.6118849206349206,0.0408405373633737,False,stable,crisis,-0.23367,-0.50448,0.75662,0.28196,0.42967,0.28527,1.67336,0,True,simulator_v1
950,20,10,HY,0.85,10,-0.0701760085882156,0.0219289044289044,-0.1983660507035522,3.8790274295011984,0.1931301566294752,0.6964755614755614,0.0417312479731391,False,stable,crisis,-0.50037,-0.32015,0.15312,0.60468,-0.43222,0.57362,1.70903,0,True,simulator_v1
951,20,11,IG,0.85,10,0.0338624414643053,0.0130335312835312,-0.1736616780382814,3.4846563970641182,0.2799649150676002,0.6449092111592112,-0.0053392132853071,False,stable,crisis,0.2822,-0.69441,0.30127,0.39737,0.11811,0.39784,-0.1762,0,True,simulator_v1
952,20,12,HY,0.85,10,0.0094751553792802,0.0304905002405002,-0.1694683170154866,3.5088296539061274,0.2874191022499684,0.656511544011544,-0.0191525165611999,False,stable,crisis,0.09876,0.04008,0.32641,0.41008,0.16536,0.43739,-0.72944,0,True,simulator_v1
953,20,13,HY,0.85,10,-0.1152298280867262,0.0262182539682539,-0.0961133697643872,3.4298474868828537,0.2733578360544872,0.6358439153439154,-0.0374938972480319,False,stable,crisis,-0.83925,-0.13968,0.7663,0.36856,0.07624,0.36694,-1.46404,0,True,simulator_v1
954,20,14,HY,0.85,10,0.0095458844554285,0.0295964405964405,-0.1184279168170678,3.553925651175703,0.3236352368585172,0.6604099326599326,0.0855419780814307,False,stable,crisis,0.09929,0.00246,0.63249,0.43378,0.39489,0.45068,3.4637,0,True,simulator_v1
955,20,15,IG,0.85,10,0.0314113655288549,0.0261834785155218,-0.3705831050404101,3.65907748330008,0.1951831143560954,0.6685054829358235,-0.0015257935253048,False,stable,crisis,0.26376,-0.14114,-0.87962,0.48906,-0.41921,0.47827,-0.02347,0,True,simulator_v1
956,20,16,IG,0.85,10,0.1010988445511876,0.0410474118078999,-0.3675331340427104,3.713265586886426,0.3011670797572155,0.6846068143815823,0.0145765520827492,False,stable,crisis,0.78794,0.48425,-0.86133,0.51754,0.25249,0.53316,0.62145,0,True,simulator_v1
957,20,17,IG,0.85,10,0.0155494265933765,0.0064677301930274,-0.4505127468085377,3.603467396848699,0.1531163242228073,0.6644700111933869,0.0030953077412803,False,stable,crisis,0.14445,-0.97066,-1.35893,0.45983,-0.68582,0.46452,0.16161,0,True,simulator_v1
958,20,18,IG,0.85,10,0.0097941205117197,0.0122152523402523,-0.1888122088459257,3.5214728964557183,0.2566698496184197,0.6599070281570282,-0.0009891430361617,False,stable,crisis,0.10116,-0.72884,0.21041,0.41672,-0.02952,0.44896,-0.00197,0,True,simulator_v1
959,20,19,IG,0.85,10,-0.0275873147050551,0.0111003727381436,-0.2939075476420631,3.5095534435981746,0.1709772958750333,0.6608091477236214,0.0017709144880386,False,stable,crisis,-0.18002,-0.77575,-0.41981,0.41046,-0.57262,0.45204,0.10857,0,True,simulator_v1
960,20,0,HY,0.95,1,0.0318506345304665,0.0504444444444444,-0.2086284059483177,3.944695818270135,0.5493152483327123,0.7186666666666667,0.0017990666157678,False,stable,crisis,0.26706,0.87962,0.09158,0.6392,1.82519,0.64926,0.1097,0,True,simulator_v1
961,20,1,IG,0.95,1,-0.105714859966285,0.0174182293741117,-0.7244914480415425,5.753571499267762,0.0902574852721215,0.9787260702260704,0.0045984483777805,True,collapsed_saturated,crisis,-0.76768,-0.50993,-3.00191,1.59008,-1.0842,1.53574,0.22182,2,True,simulator_v1
962,20,2,HY,0.95,1,-0.0006214611203003,0.0218359788359788,-0.2875064789310858,4.6517104034733325,0.4208684081916801,0.8177777777777778,0.0304646250998436,False,stable,crisis,0.02281,-0.32406,-0.38143,1.01086,1.01113,0.98711,1.25779,0,True,simulator_v1
963,20,3,IG,0.95,1,0.0178856830389117,0.0110063085063085,-0.5095399451698227,5.589845642655763,0.2220164144461799,0.9491772486772488,-0.0125179580192393,True,collapsed_saturated,crisis,0.16202,-0.7797,-1.7129,1.50402,-0.24915,1.43501,-0.46372,2,True,simulator_v1
964,20,4,IG,0.95,1,0.0477580356311618,0.0155093936564524,-0.6468377356488534,5.779252314133158,0.1493247556099697,0.980277777777778,0.0230050047190135,True,collapsed_saturated,crisis,0.38672,-0.59024,-2.53624,1.60358,-0.70985,1.54103,0.95902,2,True,simulator_v1
965,20,5,IG,0.95,1,0.0424625518986838,0.0160290542790542,-0.6443484616493034,5.664326334300549,0.2032596429169189,0.9664337421837422,-0.0084314852511309,True,collapsed_saturated,crisis,0.34688,-0.56838,-2.52131,1.54317,-0.36803,1.49384,-0.30005,2,True,simulator_v1
966,20,6,IG,0.95,1,-0.0231774342740173,0.0173518089237903,-0.8506393881576105,5.822809712459211,0.0470184209455029,0.9872420634920634,-0.0055654068826068,True,collapsed_saturated,crisis,-0.14685,-0.51272,-3.75838,1.62648,-1.35824,1.56477,-0.18526,2,True,simulator_v1
967,20,7,IG,0.95,1,-0.0174035356547955,0.0147015816427581,-0.7409450845969499,5.739756572058617,0.1076690065732602,0.9761718374218374,0.0050128475619203,True,collapsed_saturated,crisis,-0.10342,-0.62423,-3.10057,1.58282,-0.97385,1.52703,0.23841,2,True,simulator_v1
968,20,8,IG,0.95,1,-0.0413361056658405,0.0183283247253835,-0.892123590490329,5.781839404170737,0.0793861388904621,0.9802990250490248,-0.030581091787619,True,collapsed_saturated,crisis,-0.28344,-0.47164,-4.00715,1.60494,-1.1531,1.5411,-1.18717,2,True,simulator_v1
969,20,9,HY,0.95,1,-0.0797019986230945,0.0086666666666666,-0.2262406758429287,3.902427303426428,0.4065966371821984,0.7179444444444444,0.0177857082695985,False,stable,crisis,-0.57202,-0.87814,-0.01403,0.61698,0.92067,0.6468,0.74998,0,True,simulator_v1
970,20,10,HY,0.95,1,-0.036055593631327,0.0285727513227513,-0.3881821460046012,5.230382613435204,0.318300981002354,0.8880462962962963,-0.0442507854376159,True,collapsed_saturated,crisis,-0.24372,-0.04061,-0.98515,1.31506,0.36108,1.22663,-1.73466,2,True,simulator_v1
